"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","920","Verify Recent Logs displays data for the filter 'Month' as the added data lies within the month","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthWeight","test_weight","",""
"","286","Verify weight entry count is displayed correctly in list view","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthWeight","test_weight","",""
"","2481","Verify user can delete weight and but saying NO, shouldn't delete weight","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthHbA1c","test_hbA1c","",""
"","1170","verify appropriate Recipe Instructions is displayed for the published curated recipe","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"Test login functionality with valid credentials","23474","Verify 'No data recorded' message displayed when no HbA1c data is recorded","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthHbA1c","test_hbA1c","",""
"Test recently generated recipes","17646","validate recently generated recipes","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes1","",""
"","413","verify appropriate prep time is displayed for the published curated recipe","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","5237","Verify user can upload photo for my meal","tests.temp.Food","2026-07-11","passed","2026-07-11","TestMyMeals","test_zmy_meals","",""
"Test case 3 description","1867","Verify user can view added exercise","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","11883","Verify user can save BP entry with relevant data","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","34629","As a user, I want to delete Recipe from View Recipe page","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes4","",""
"","6364","Verify units of nutrients are displayed correctly","tests.temp.Food","2026-07-11","passed","2026-07-11","TestGenericFlow","test_generic_foodFlow","",""
"","1991","validate that nutritional info can be viewed for the generated recipe","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes2","",""
"","3914","Verify error messages when trying to save a meal with No food items added to the meal list but Meal Name is given","tests.temp.Food","2026-07-11","passed","2026-07-11","TestMyMeals","test_zmy_meals","",""
"","9187","Verify user can search for recipe==Egg and get results as per search term","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSearchTheWeb","test_searchTheWeb","",""
"","9598","verify user can view the chef curated recipes","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","7529","Verify custom foods can be edited","tests.temp.Food","2026-07-11","passed","2026-07-11","TestGenericFlow","test_generic_foodFlow","",""
"","1050","Verify weight list page loaded with correct UI elements","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthWeight","test_weight","",""
"Test login functionality with valid credentials","22197","Verify 'My Meals' nav button is present when clicked through Meal card > Add Food","tests.temp.Food","2026-07-11","passed","2026-07-11","TestMyMeals","test_zmy_meals","",""
"","18985","Verify user can edit tracked waterIntake","tests.temp.WaterTracking","2026-07-11","passed","2026-07-11","TestWater","test_water","",""
"Test case 3 description","1712","Verify user can view added weights","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthWeight","test_weight","",""
"Test Set Targets page date display","345","Verify if user is on current date and clicks on set targets and set targets page date should display Today, current date","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"","280","Verify exercise entry count is displayed correctly","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"As a new user, I should see a validation error when the phone field is not filled","131","test_phoneField_is_required","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","6417","Validate 'click here to view the full recipe' link-button leaves the app and opens the recipe in external browser","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSearchTheWeb","test_searchTheWeb","",""
"validate set preferences is hidden when there are no recipes","20233","validate set preferences button/link is hidden when there are no recipes","tests.temp.HabiRecipes","2026-07-11","broken","2026-07-11","TestRecipes","test_recipes4","",""
"","4619","Validate nutritional data is same in food logged and 'search the web' recipe page","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSearchTheWeb","test_searchTheWeb","",""
"","1633","Validate Ingredients details for 'Search the web' recipe are not empty","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSearchTheWeb","test_searchTheWeb","",""
