"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"As a new user, I should see a validation error when the goal weight is not selected","3862","test_goalweight","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","300","Verify target bp is displayed correctly","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","8011","Verify user can log snapped and analysed food","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","7714","Verify searched and logged food is listed and retained under FREQUENT category","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","12161","Verify user can track water in ml","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","2966","Verify user can use calorie decrementor to edit calorie intake and one click should decrement by 50 units","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","2478","Verify user can delete weight and but saying NO, shouldn't delete weight","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","2528","Verify user can delete weight and but saying YES, should delete weight","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","20565","validate Log Recipe button is present in View recipe page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes2","",""
"","2435","Verify user can delete weight and but saying YES, should delete weight","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","25271","Verify floatingPlus button for adding meals available on Food main dashboard page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"Test that all recipe tabs are visible and accessible","341","Given the user is on the Recipe Book page, then all tabs such as Habi Recipes, Search Web, My Recipes, and Chef Curated should be visible","tests.temp.zHabiRecipes","2026-07-16","failed","2026-07-16","TestRecipes","test_recipes1","",""
"","284","Verify edit button is displayed for the added weight entry","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","920","Verify Recent Logs displays data for the filter 'Month' as the added data lies within the month","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","2014","test_regPage3","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","11430","Verify user can edit target weight set","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","2333","Verify user can view HbA1c entry and validate details","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","5157","Verify user cannot add Target exercise mins more than 1440 mins and should see error message==Minutes must be less than or equal to 1440","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"As a new user, I should see the 'Hi, I’m Habi!' greeting page after finishing the onboarding process","20246","test_im_habi_page","tests.temp","2026-07-16","broken","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","1225","verify appropriate Recipe Instructions is displayed for the published curated recipe","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","4832","Verify user can edit target HbA1c set","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","25292","validate recipe can be removed from favorites from view page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes2","",""
"","2410","Verify set reminder page elements","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"Test Snap functionality","1332","Verify user should see AI Analysis in Progress after clicking 'Analyze' button","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"Test case 3 description","1732","Verify user can view added weights","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","55033","Verify user can create my meals with more than 2 items successfully & validate toast message=='Meal created'","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","912","Verify user edited exercise reflects in main weight page","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","1000","Verify Filter range buttons reflect the correct date range upon clicking Week filter","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","16796","Verify chef curated can be filtered based on specific tag==Dinner and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","20396","validate viewing a generated recipe","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes2","",""
"","12012","Verify 'Chef Curated' expected tags are present and display all available tags when view more is clicked","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","2136","Verify user can track water by directly clicking on available options such as 16 oz","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","3921","Verify user cannot save HbA1c entry>=14","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","21171","Verify chef curated can be filtered based on specific tag==Kid-Friendly and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","8426","Verify calories of logged snapped food is displayed in food log page and calories, protein, carbs and fats are correctly saved","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","17341","Verify chef curated can be filtered based on specific tag==Plate Method Friendly and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
