"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120","Verify Recent Logs displays data for the filter 'Week' as the added data lies within the week","tests.temp.Health","2026-07-13","broken","2026-07-13","TestHealthHbA1c","test_hbA1c","",""
"","50958","Verify custom food section can be createdby filling custom form","tests.temp.Food","2026-07-13","passed","2026-07-13","TestGenericFlow","test_generic_foodFlow","",""
"As a new user, I should see a validation error when the height inch is not selected","220","test_height_inch","tests.temp","2026-07-13","broken","2026-07-13","TestGuidedTour","test_reg_banner","",""
"","2900","Verify BP addition form has correct fields","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthBloodPressure","test_BP","",""
"","15709","Verify custom foods can be logged as a food","tests.temp.Food","2026-07-13","passed","2026-07-13","TestGenericFlow","test_generic_foodFlow","",""
"","21978","Verify chef curated can be filtered based on specific tag==High-Protein and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-13","passed","2026-07-13","TestChefCurated","test_curatedRecipes","",""
"","5449","Verify user cannot add exercise mins== 0 mins and should see error message==Minutes must be greater than or equal to 1","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthExercise","test_exercise","",""
"","20160","Given course is published for week1 only, and the user is in week1, then validate published date should be latest monday dated of the week1","tests.temp.Learn","2026-07-13","broken","2026-07-13","TestLearn","test_learn","",""
"","7310","validate Delete Recipe button is present in View recipe page","tests.temp.zHabiRecipes","2026-07-13","passed","2026-07-13","TestRecipes","test_recipes2","",""
"","4638","Verify user can upload photo for my meal","tests.temp.Food","2026-07-13","passed","2026-07-13","TestMyMeals","test_zmy_meals","",""
"","21164","Verify user can track water by directly clicking on available options such as 16 oz","tests.temp.WaterTracking","2026-07-13","broken","2026-07-13","TestWater","test_water","",""
"","23922","Verify user can delete tracked waterIntake","tests.temp.WaterTracking","2026-07-13","broken","2026-07-13","TestWater","test_water","",""
"Test the LOCAL_FOOD_PREFERENCES page","4284","As a user When I click on the LOCAL_FOOD_PREFERENCES button, it should take me to LOCAL_FOOD_PREFERENCES page","tests.temp.zHabiRecipes","2026-07-13","passed","2026-07-13","TestRecipes","test_recipes1","",""
"","1621","Verify 'scan barcode' option available in Main food dashboard opens up camera","tests.temp.Food","2026-07-13","passed","2026-07-13","TestGenericFlow","test_generic_foodFlow","",""
"","40314","Verify user sees videos section replaced by Learn when course is added to users program/cohort","tests.temp.Learn","2026-07-13","failed","2026-07-13","TestLearn","test_learn","",""
"","20642","Verify default_water_quantity_to_track in main food dashboard page should be 8 oz","tests.temp.WaterTracking","2026-07-13","broken","2026-07-13","TestWater","test_water","",""
"","402","verify appropriate prep time is displayed for the published curated recipe","tests.temp","2026-07-13","passed","2026-07-13","TestChefCurated","test_curatedRecipes","",""
"Test selecting all preferences","19089","As a user When I click on the SELECT_ALL_PREFERENCES button, it should select all preferences and subsequently relevant preference pages load","tests.temp.zHabiRecipes","2026-07-13","passed","2026-07-13","TestRecipes","test_recipes1","",""
"","313","Verify target HbA1c is displayed correctly","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthHbA1c","test_hbA1c","",""
"Test set targets functionality","105","Verify user can set water target in OUNCE (oz)","tests.temp.WaterTracking","2026-07-13","broken","2026-07-13","TestWater","test_water","",""
"As a new user, I should see the 'Hi, I’m Habi!' greeting page after finishing the onboarding process","20389","test_im_habi_page","tests.temp","2026-07-13","broken","2026-07-13","TestGuidedTour","test_reg_banner","",""
"Test editing daily fiber target using incrementor button","3246","Verify Daily Fiber Target intake can be edited using incrementor button and should be incremented by 1 unit on each click","tests.temp.Food","2026-07-13","passed","2026-07-13","TestSetTargets","test_set_targets","",""
"","2845","Verify clicking Add BP button opens Add BP form","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthBloodPressure","test_BP","",""
"As a new user, I should see a validation error when the terms and conditions checkbox is not checked","159","test_checkbox_unchecked","tests.temp","2026-07-13","broken","2026-07-13","TestGuidedTour","test_reg_banner","",""
"","293","Verify entry date for added weight is displayed correctly in list view","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthWeight","test_weight","",""
"","896","Verify Recent Logs displays data for the filter 'Week' as the added data lies within the week","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthBloodPressure","test_BP","",""
"","11365","Verify when logged food and custom food is deleted, 'FREQUENT' sections update accordingly to empty list","tests.temp.Food","2026-07-13","passed","2026-07-13","TestGenericFlow","test_generic_foodFlow","",""
"","751","Verify nutrient data is same across pages that is on search food list and on create my meals page","tests.temp.Food","2026-07-13","broken","2026-07-13","TestMyMeals","test_zmy_meals","",""
"","46694","given course published is for week1, and user program start date is yet to reach week1, then user should still see Learn section but with message displayed==No content available for this course.","tests.temp.Learn","2026-07-13","broken","2026-07-13","TestLearn","test_learn","",""
"","381","validate Regenerate Recipe button is present in View recipe page","tests.temp.zHabiRecipes","2026-07-13","passed","2026-07-13","TestRecipes","test_recipes2","",""
"As a new user, I should see a validation error when the timezone field is not filled","134","test_timezoneField_is_required","tests.temp","2026-07-13","broken","2026-07-13","TestGuidedTour","test_reg_banner","",""
"As a new user, I should be able to decrement the weight using the decrementor","771","test_weightDecrementor","tests.temp","2026-07-13","broken","2026-07-13","TestGuidedTour","test_reg_banner","",""
"","4233","Validate user can unfav the fav 'search the web' recipe","tests.temp.Food","2026-07-13","passed","2026-07-13","TestSearchTheWeb","test_searchTheWeb","",""
"","1014","Verify Filter range buttons reflect the correct date range upon clicking Week filter","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthWeight","test_weight","",""
"","5333","Validate 'click here to view the full recipe' link-button leaves the app and opens the recipe in external browser","tests.temp.Food","2026-07-13","passed","2026-07-13","TestSearchTheWeb","test_searchTheWeb","",""
"","6638","Verify user can set targets for exercise and it should reflect same","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthExercise","test_exercise","",""
"","94","test_regPage4","tests.temp","2026-07-13","broken","2026-07-13","TestGuidedTour","test_reg_banner","",""
"","1518","Verify 'search the web' button is clickable","tests.temp.Food","2026-07-13","passed","2026-07-13","TestSearchTheWeb","test_searchTheWeb","",""
"","6942","Verify units of nutrients are displayed correctly","tests.temp.Food","2026-07-13","passed","2026-07-13","TestGenericFlow","test_generic_foodFlow","",""
"","21231","Verify user can add/track water intake from food dashboard","tests.temp.WaterTracking","2026-07-13","broken","2026-07-13","TestWater","test_water","",""
"Test login functionality with valid credentials","16971","Verify user see log water option on food page","tests.temp.WaterTracking","2026-07-13","passed","2026-07-13","TestWater","test_water","",""
"","8322","Validate user should see favorited recipe in 'Search the Web' search/list page","tests.temp.Food","2026-07-13","passed","2026-07-13","TestSearchTheWeb","test_searchTheWeb","",""
"","4216","Verify user can set reminder for Morning","tests.temp.WaterTracking","2026-07-13","passed","2026-07-13","TestWater","test_water","",""
"","7929","validate recipe can be removed from favorites from view page","tests.temp.zHabiRecipes","2026-07-13","passed","2026-07-13","TestRecipes","test_recipes2","",""
"","11666","Verify edited target Blood Pressure reflects the same on main page","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthBloodPressure","test_BP","",""
"","18789","Verify chef curated can be filtered based on specific tag==Dinner and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-13","passed","2026-07-13","TestChefCurated","test_curatedRecipes","",""
"","276","Verify exercise entry count is displayed correctly","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthExercise","test_exercise","",""
"","294","Verify edit button is displayed for added exercise entry","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthExercise","test_exercise","",""
"","20811","Verify user can track water for previous dates","tests.temp.WaterTracking","2026-07-13","broken","2026-07-13","TestWater","test_water","",""
"","14276","Verify curated recipe names, servings & calories from iOS app match those from coach portal","tests.temp","2026-07-13","passed","2026-07-13","TestChefCurated","test_curatedRecipes","",""
"","295","Verify 'No data' is displayed when no meals are added","tests.temp.Food","2026-07-13","passed","2026-07-13","TestMyMeals","test_zmy_meals","",""
"","7581","Verify custom foods can be edited","tests.temp.Food","2026-07-13","passed","2026-07-13","TestGenericFlow","test_generic_foodFlow","",""
"","8008","Verify user can see edited nutritional details are retained in the textfields","tests.temp.Food","2026-07-13","passed","2026-07-13","TestSnap","test_snap","",""
"","124","Verify user can see water logged time and validate the time is captured correctly","tests.temp.WaterTracking","2026-07-13","broken","2026-07-13","TestWater","test_water","",""
"As a new user, I should be able to increment the goal weight using the incrementor","1390","test_goalweightIncrementor","tests.temp","2026-07-13","passed","2026-07-13","TestGuidedTour","test_reg_banner","",""
"","2545","Verify user can delete exercise and but saying NO, shouldn't delete exercise","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthExercise","test_exercise","",""
"","3374","Verify user can remove a custom set reminder","tests.temp.WaterTracking","2026-07-13","passed","2026-07-13","TestWater","test_water","",""
"","2537","Verify 3 items should be logged under Breakfast","tests.temp.Food","2026-07-13","failed","2026-07-13","TestMyMeals","test_zmy_meals","",""
"","1011","Verify Filter range buttons reflect the correct date range upon clicking Month filter","tests.temp.Health","2026-07-13","passed","2026-07-13","TestHealthWeight","test_weight","",""
"","24629","Verify user can track custom level water intake","tests.temp.WaterTracking","2026-07-13","broken","2026-07-13","TestWater","test_water","",""
"","2777","Verify user cannot delete added items from the meal when clicks 'NO'","tests.temp.Food","2026-07-13","passed","2026-07-13","TestMyMeals","test_zmy_meals","",""
"","6006","Verify toaster message is displayed when user tries to save targets","tests.temp.Food","2026-07-13","passed","2026-07-13","TestSetTargets","test_set_targets","",""
"Test that all home screen elements are properly displayed","33626","Verify home screen is loaded correctly with all elements","tests.temp.zHabiRecipes","2026-07-13","passed","2026-07-13","TestRecipes","test_recipes2","",""
"","1116","verify appropriate Recipe Instructions is displayed for the published curated recipe","tests.temp","2026-07-13","passed","2026-07-13","TestChefCurated","test_curatedRecipes","",""
